trade_date,active_member_count,suspended_member_count,daily_bar_coverage,daily_basic_coverage,industry_coverage,limit_price_coverage,minimum_coverage,passed,issue
2019-12-26,500,0,1.0,1.0,0.994,1.0,0.994,True,
2019-12-27,500,0,1.0,1.0,0.994,1.0,0.994,True,
2019-12-30,500,0,1.0,1.0,0.994,1.0,0.994,True,
2019-12-31,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-01-02,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-01-03,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-01-06,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-01-07,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-01-08,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-01-09,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-01-10,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-01-13,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-01-14,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-01-15,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-01-16,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-01-17,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-01-20,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-01-21,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-01-22,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-01-23,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-03,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-04,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-05,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-06,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-07,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-10,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-11,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-12,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-13,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-14,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-17,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-18,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-19,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-20,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-21,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-24,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-25,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-26,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-27,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-02-28,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-03-02,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-03-03,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-03-04,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-03-05,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-03-06,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-03-09,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-03-10,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-03-11,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-03-12,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-03-13,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-03-16,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-03-17,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-03-18,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-03-19,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-03-20,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-03-23,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-03-24,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-03-25,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-03-26,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-03-27,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-03-30,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-03-31,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-04-01,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-04-02,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-04-03,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-04-07,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-04-08,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-04-09,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-04-10,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-04-13,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-04-14,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-04-15,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-04-16,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-04-17,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-04-20,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-04-21,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-04-22,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-04-23,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-04-24,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-04-27,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-04-28,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-04-29,500,3,1.0,1.0,0.994,1.0,0.994,True,
2020-04-30,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-05-06,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-05-07,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-05-08,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-05-11,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-05-12,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-05-13,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-05-14,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-05-15,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-05-18,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-05-19,500,0,1.0,1.0,0.994,1.0,0.994,True,
2020-05-20,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-05-21,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-05-22,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-05-25,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-05-26,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-05-27,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-05-28,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-05-29,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-06-01,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-06-02,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-06-03,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-06-04,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-06-05,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-06-08,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-06-09,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-06-10,500,2,1.0,1.0,0.994,1.0,0.994,True,
2020-06-11,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-06-12,500,1,1.0,1.0,0.994,1.0,0.994,True,
2020-06-15,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-06-16,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-06-17,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-06-18,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-06-19,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-06-22,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-06-23,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-06-24,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-06-29,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-06-30,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-07-01,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-07-02,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-07-03,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-07-06,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-07-07,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-07-08,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-07-09,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-07-10,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-07-13,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-07-14,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-07-15,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-07-16,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-07-17,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-07-20,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-07-21,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-07-22,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-07-23,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-07-24,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-07-27,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-07-28,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-07-29,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-07-30,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-07-31,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-08-03,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-08-04,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-08-05,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-08-06,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-08-07,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-08-10,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-08-11,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-08-12,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-08-13,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-08-14,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-08-17,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-08-18,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-08-19,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-08-20,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-08-21,500,3,1.0,1.0,0.996,1.0,0.996,True,
2020-08-24,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-08-25,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-08-26,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-08-27,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-08-28,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-08-31,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-09-01,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-09-02,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-09-03,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-09-04,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-09-07,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-09-08,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-09-09,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-09-10,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-09-11,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-09-14,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-09-15,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-09-16,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-09-17,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-09-18,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-09-21,500,3,1.0,1.0,0.996,1.0,0.996,True,
2020-09-22,500,3,1.0,1.0,0.996,1.0,0.996,True,
2020-09-23,500,3,1.0,1.0,0.996,1.0,0.996,True,
2020-09-24,500,3,1.0,1.0,0.996,1.0,0.996,True,
2020-09-25,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-09-28,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-09-29,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-09-30,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-10-09,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-10-12,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-10-13,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-10-14,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-10-15,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-10-16,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-10-19,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-10-20,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-10-21,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-10-22,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-10-23,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-10-26,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-10-27,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-10-28,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-10-29,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-10-30,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-11-02,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-11-03,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-11-04,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-11-05,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-11-06,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-11-09,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-11-10,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-11-11,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-11-12,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-11-13,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-11-16,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-11-17,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-11-18,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-11-19,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-11-20,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-11-23,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-11-24,500,3,1.0,1.0,0.996,1.0,0.996,True,
2020-11-25,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-11-26,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-11-27,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-11-30,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-12-01,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-12-02,500,3,1.0,1.0,0.996,1.0,0.996,True,
2020-12-03,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-12-04,500,2,1.0,1.0,0.996,1.0,0.996,True,
2020-12-07,500,3,1.0,1.0,0.996,1.0,0.996,True,
2020-12-08,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-12-09,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-12-10,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-12-11,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-12-14,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-12-15,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-12-16,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-12-17,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-12-18,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-12-21,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-12-22,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-12-23,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-12-24,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-12-25,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-12-28,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-12-29,500,0,1.0,1.0,0.996,1.0,0.996,True,
2020-12-30,500,1,1.0,1.0,0.996,1.0,0.996,True,
2020-12-31,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-01-04,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-01-05,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-01-06,500,2,1.0,1.0,0.996,1.0,0.996,True,
2021-01-07,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-01-08,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-01-11,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-01-12,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-01-13,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-01-14,500,2,1.0,1.0,0.996,1.0,0.996,True,
2021-01-15,500,4,1.0,1.0,0.996,1.0,0.996,True,
2021-01-18,500,5,1.0,1.0,0.996,1.0,0.996,True,
2021-01-19,500,5,1.0,1.0,0.996,1.0,0.996,True,
2021-01-20,500,5,1.0,1.0,0.996,1.0,0.996,True,
2021-01-21,500,5,1.0,1.0,0.996,1.0,0.996,True,
2021-01-22,500,4,1.0,1.0,0.996,1.0,0.996,True,
2021-01-25,500,3,1.0,1.0,0.996,1.0,0.996,True,
2021-01-26,500,3,1.0,1.0,0.996,1.0,0.996,True,
2021-01-27,500,3,1.0,1.0,0.996,1.0,0.996,True,
2021-01-28,500,2,1.0,1.0,0.996,1.0,0.996,True,
2021-01-29,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-02-01,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-02-02,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-02-03,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-02-04,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-02-05,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-02-08,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-02-09,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-02-10,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-02-18,500,2,1.0,1.0,0.996,1.0,0.996,True,
2021-02-19,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-02-22,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-02-23,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-02-24,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-02-25,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-02-26,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-03-01,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-03-02,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-03-03,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-03-04,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-03-05,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-03-08,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-03-09,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-03-10,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-03-11,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-03-12,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-03-15,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-03-16,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-03-17,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-03-18,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-03-19,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-03-22,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-03-23,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-03-24,500,2,1.0,1.0,0.996,1.0,0.996,True,
2021-03-25,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-03-26,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-03-29,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-03-30,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-03-31,500,2,1.0,1.0,0.996,1.0,0.996,True,
2021-04-01,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-02,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-06,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-07,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-08,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-09,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-12,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-13,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-14,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-15,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-16,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-19,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-20,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-21,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-22,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-23,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-04-26,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-04-27,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-04-28,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-04-29,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-04-30,500,3,1.0,1.0,0.996,1.0,0.996,True,
2021-05-06,500,2,1.0,1.0,0.996,1.0,0.996,True,
2021-05-07,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-05-10,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-05-11,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-05-12,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-05-13,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-05-14,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-05-17,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-05-18,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-05-19,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-05-20,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-05-21,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-05-24,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-05-25,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-05-26,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-05-27,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-05-28,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-05-31,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-06-01,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-06-02,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-06-03,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-06-04,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-06-07,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-06-08,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-06-09,500,1,1.0,1.0,0.996,1.0,0.996,True,
2021-06-10,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-06-11,500,0,1.0,1.0,0.996,1.0,0.996,True,
2021-06-15,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-06-16,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-06-17,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-06-18,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-06-21,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-06-22,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-06-23,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-06-24,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-06-25,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-06-28,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-06-29,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-06-30,500,2,1.0,1.0,0.994,1.0,0.994,True,
2021-07-01,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-07-02,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-07-05,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-07-06,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-07-07,500,2,1.0,1.0,0.994,1.0,0.994,True,
2021-07-08,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-07-09,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-07-12,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-07-13,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-07-14,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-07-15,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-07-16,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-07-19,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-07-20,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-07-21,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-07-22,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-07-23,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-07-26,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-07-27,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-07-28,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-07-29,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-07-30,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-08-02,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-08-03,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-08-04,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-08-05,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-08-06,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-08-09,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-08-10,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-08-11,500,2,1.0,1.0,0.994,1.0,0.994,True,
2021-08-12,500,2,1.0,1.0,0.994,1.0,0.994,True,
2021-08-13,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-08-16,500,2,1.0,1.0,0.994,1.0,0.994,True,
2021-08-17,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-08-18,500,2,1.0,1.0,0.994,1.0,0.994,True,
2021-08-19,500,2,1.0,1.0,0.994,1.0,0.994,True,
2021-08-20,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-08-23,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-08-24,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-08-25,500,2,1.0,1.0,0.994,1.0,0.994,True,
2021-08-26,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-08-27,500,0,1.0,1.0,0.994,1.0,0.994,True,
2021-08-30,500,1,1.0,1.0,0.994,1.0,0.994,True,
2021-08-31,500,1,1.0,1.0,0.994,1.0,0.994,True,
