trade_date,size_bucket,factor,total,non_missing,coverage
2022-06-28,4,mf_20,12,0,0.0
2022-06-29,0,mf_20,12,0,0.0
2022-06-29,1,mf_20,12,0,0.0
2022-06-29,2,mf_20,12,0,0.0
2022-06-29,3,mf_20,12,0,0.0
2022-06-29,4,mf_20,12,0,0.0
2022-06-30,0,mf_20,12,0,0.0
2022-06-30,1,mf_20,12,0,0.0
2022-06-30,2,mf_20,12,0,0.0
2022-06-30,3,mf_20,12,0,0.0
2022-06-30,4,mf_20,12,0,0.0
2022-07-01,0,mf_20,12,12,1.0
2022-07-01,1,mf_20,12,12,1.0
2022-07-01,2,mf_20,12,12,1.0
2022-07-01,3,mf_20,12,12,1.0
2022-07-01,4,mf_20,12,12,1.0
2022-07-04,0,mf_20,12,12,1.0
2022-07-04,1,mf_20,12,12,1.0
2022-07-04,2,mf_20,12,12,1.0
2022-07-04,3,mf_20,12,12,1.0
2022-07-04,4,mf_20,12,12,1.0
2022-07-05,0,mf_20,12,12,1.0
2022-07-05,1,mf_20,12,12,1.0
2022-07-05,2,mf_20,12,12,1.0
2022-07-05,3,mf_20,12,12,1.0
2022-07-05,4,mf_20,12,12,1.0
2022-07-06,0,mf_20,12,12,1.0
2022-07-06,1,mf_20,12,12,1.0
2022-07-06,2,mf_20,12,12,1.0
2022-07-06,3,mf_20,12,12,1.0
2022-07-06,4,mf_20,12,12,1.0
2022-07-07,0,mf_20,12,12,1.0
2022-07-07,1,mf_20,12,12,1.0
2022-07-07,2,mf_20,12,12,1.0
2022-07-07,3,mf_20,12,12,1.0
2022-07-07,4,mf_20,12,12,1.0
2022-07-08,0,mf_20,12,12,1.0
2022-07-08,1,mf_20,12,12,1.0
2022-07-08,2,mf_20,12,12,1.0
2022-07-08,3,mf_20,12,12,1.0
2022-07-08,4,mf_20,12,12,1.0
2022-07-11,0,mf_20,12,12,1.0
2022-07-11,1,mf_20,12,12,1.0
2022-07-11,2,mf_20,12,12,1.0
2022-07-11,3,mf_20,12,12,1.0
2022-07-11,4,mf_20,12,12,1.0
2022-07-12,0,mf_20,12,12,1.0
2022-07-12,1,mf_20,12,12,1.0
2022-07-12,2,mf_20,12,12,1.0
2022-07-12,3,mf_20,12,12,1.0
2022-07-12,4,mf_20,12,12,1.0
2022-07-13,0,mf_20,12,12,1.0
2022-07-13,1,mf_20,12,12,1.0
2022-07-13,2,mf_20,12,12,1.0
2022-07-13,3,mf_20,12,12,1.0
2022-07-13,4,mf_20,12,12,1.0
2022-07-14,0,mf_20,12,12,1.0
2022-07-14,1,mf_20,12,12,1.0
2022-07-14,2,mf_20,12,12,1.0
2022-07-14,3,mf_20,12,12,1.0
2022-07-14,4,mf_20,12,12,1.0
2022-07-15,0,mf_20,12,12,1.0
2022-07-15,1,mf_20,12,12,1.0
2022-07-15,2,mf_20,12,12,1.0
2022-07-15,3,mf_20,12,12,1.0
2022-07-15,4,mf_20,12,12,1.0
2022-07-18,0,mf_20,12,12,1.0
2022-07-18,1,mf_20,12,12,1.0
2022-07-18,2,mf_20,12,12,1.0
2022-07-18,3,mf_20,12,12,1.0
2022-07-18,4,mf_20,12,12,1.0
2022-07-19,0,mf_20,12,12,1.0
2022-07-19,1,mf_20,12,12,1.0
2022-07-19,2,mf_20,12,12,1.0
2022-07-19,3,mf_20,12,12,1.0
2022-07-19,4,mf_20,12,12,1.0
2022-07-20,0,mf_20,12,12,1.0
2022-07-20,1,mf_20,12,12,1.0
2022-07-20,2,mf_20,12,12,1.0
2022-07-20,3,mf_20,12,12,1.0
2022-07-20,4,mf_20,12,12,1.0
2022-07-21,0,mf_20,12,12,1.0
2022-07-21,1,mf_20,12,12,1.0
2022-07-21,2,mf_20,12,12,1.0
2022-07-21,3,mf_20,12,12,1.0
2022-07-21,4,mf_20,12,12,1.0
2022-07-22,0,mf_20,12,12,1.0
2022-07-22,1,mf_20,12,12,1.0
2022-07-22,2,mf_20,12,12,1.0
2022-07-22,3,mf_20,12,12,1.0
2022-07-22,4,mf_20,12,12,1.0
2022-07-25,0,mf_20,12,12,1.0
2022-07-25,1,mf_20,12,12,1.0
2022-07-25,2,mf_20,12,12,1.0
2022-07-25,3,mf_20,12,12,1.0
2022-07-25,4,mf_20,12,12,1.0
2022-07-26,0,mf_20,12,12,1.0
2022-07-26,1,mf_20,12,12,1.0
2022-07-26,2,mf_20,12,12,1.0
2022-07-26,3,mf_20,12,12,1.0
2022-07-26,4,mf_20,12,12,1.0
2022-07-27,0,mf_20,12,12,1.0
2022-07-27,1,mf_20,12,12,1.0
2022-07-27,2,mf_20,12,12,1.0
2022-07-27,3,mf_20,12,12,1.0
2022-07-27,4,mf_20,12,12,1.0
2022-07-28,0,mf_20,12,12,1.0
2022-07-28,1,mf_20,12,12,1.0
2022-07-28,2,mf_20,12,12,1.0
2022-07-28,3,mf_20,12,12,1.0
2022-07-28,4,mf_20,12,12,1.0
2022-07-29,0,mf_20,12,12,1.0
2022-07-29,1,mf_20,12,12,1.0
2022-07-29,2,mf_20,12,12,1.0
2022-07-29,3,mf_20,12,12,1.0
2022-07-29,4,mf_20,12,12,1.0
2022-08-01,0,mf_20,12,12,1.0
2022-08-01,1,mf_20,12,12,1.0
2022-08-01,2,mf_20,12,12,1.0
2022-08-01,3,mf_20,12,12,1.0
2022-08-01,4,mf_20,12,12,1.0
2022-08-02,0,mf_20,12,12,1.0
2022-08-02,1,mf_20,12,12,1.0
2022-08-02,2,mf_20,12,12,1.0
2022-08-02,3,mf_20,12,12,1.0
2022-08-02,4,mf_20,12,12,1.0
2022-08-03,0,mf_20,12,12,1.0
2022-08-03,1,mf_20,12,12,1.0
2022-08-03,2,mf_20,12,12,1.0
2022-08-03,3,mf_20,12,12,1.0
2022-08-03,4,mf_20,12,12,1.0
2022-08-04,0,mf_20,12,12,1.0
2022-08-04,1,mf_20,12,12,1.0
2022-08-04,2,mf_20,12,12,1.0
2022-08-04,3,mf_20,12,12,1.0
2022-08-04,4,mf_20,12,12,1.0
2022-08-05,0,mf_20,12,12,1.0
2022-08-05,1,mf_20,12,12,1.0
2022-08-05,2,mf_20,12,12,1.0
2022-08-05,3,mf_20,12,12,1.0
2022-08-05,4,mf_20,12,12,1.0
2022-08-08,0,mf_20,12,12,1.0
2022-08-08,1,mf_20,12,12,1.0
2022-08-08,2,mf_20,12,12,1.0
2022-08-08,3,mf_20,12,12,1.0
2022-08-08,4,mf_20,12,12,1.0
2022-08-09,0,mf_20,12,12,1.0
2022-08-09,1,mf_20,12,12,1.0
2022-08-09,2,mf_20,12,12,1.0
2022-08-09,3,mf_20,12,12,1.0
2022-08-09,4,mf_20,12,12,1.0
2022-08-10,0,mf_20,12,12,1.0
2022-08-10,1,mf_20,12,12,1.0
2022-08-10,2,mf_20,12,12,1.0
2022-08-10,3,mf_20,12,12,1.0
2022-08-10,4,mf_20,12,12,1.0
2022-08-11,0,mf_20,12,12,1.0
2022-08-11,1,mf_20,12,12,1.0
2022-08-11,2,mf_20,12,12,1.0
2022-08-11,3,mf_20,12,12,1.0
2022-08-11,4,mf_20,12,12,1.0
2022-08-12,0,mf_20,12,12,1.0
2022-08-12,1,mf_20,12,12,1.0
2022-08-12,2,mf_20,12,12,1.0
2022-08-12,3,mf_20,12,12,1.0
2022-08-12,4,mf_20,12,12,1.0
2022-08-15,0,mf_20,12,12,1.0
2022-08-15,1,mf_20,12,12,1.0
2022-08-15,2,mf_20,12,12,1.0
2022-08-15,3,mf_20,12,12,1.0
2022-08-15,4,mf_20,12,12,1.0
2022-08-16,0,mf_20,12,12,1.0
2022-08-16,1,mf_20,12,12,1.0
2022-08-16,2,mf_20,12,12,1.0
2022-08-16,3,mf_20,12,12,1.0
2022-08-16,4,mf_20,12,12,1.0
2022-08-17,0,mf_20,12,12,1.0
2022-08-17,1,mf_20,12,12,1.0
2022-08-17,2,mf_20,12,12,1.0
2022-08-17,3,mf_20,12,12,1.0
2022-08-17,4,mf_20,12,12,1.0
2022-08-18,0,mf_20,12,12,1.0
2022-08-18,1,mf_20,12,12,1.0
2022-08-18,2,mf_20,12,12,1.0
2022-08-18,3,mf_20,12,12,1.0
2022-08-18,4,mf_20,12,12,1.0
2022-08-19,0,mf_20,12,12,1.0
2022-08-19,1,mf_20,12,12,1.0
2022-08-19,2,mf_20,12,12,1.0
2022-08-19,3,mf_20,12,12,1.0
2022-08-19,4,mf_20,12,12,1.0
2022-08-22,0,mf_20,12,12,1.0
2022-08-22,1,mf_20,12,12,1.0
2022-08-22,2,mf_20,12,12,1.0
2022-08-22,3,mf_20,12,12,1.0
2022-08-22,4,mf_20,12,12,1.0
2022-08-23,0,mf_20,12,12,1.0
2022-08-23,1,mf_20,12,12,1.0
2022-08-23,2,mf_20,12,12,1.0
2022-08-23,3,mf_20,12,12,1.0
2022-08-23,4,mf_20,12,12,1.0
2022-08-24,0,mf_20,12,12,1.0
2022-08-24,1,mf_20,12,12,1.0
2022-08-24,2,mf_20,12,12,1.0
2022-08-24,3,mf_20,12,12,1.0
2022-08-24,4,mf_20,12,12,1.0
2022-08-25,0,mf_20,12,12,1.0
2022-08-25,1,mf_20,12,12,1.0
2022-08-25,2,mf_20,12,12,1.0
2022-08-25,3,mf_20,12,12,1.0
2022-08-25,4,mf_20,12,12,1.0
2022-08-26,0,mf_20,12,12,1.0
2022-08-26,1,mf_20,12,12,1.0
2022-08-26,2,mf_20,12,12,1.0
2022-08-26,3,mf_20,12,12,1.0
2022-08-26,4,mf_20,12,12,1.0
2022-08-29,0,mf_20,12,12,1.0
2022-08-29,1,mf_20,12,12,1.0
2022-08-29,2,mf_20,12,12,1.0
2022-08-29,3,mf_20,12,12,1.0
2022-08-29,4,mf_20,12,12,1.0
2022-08-30,0,mf_20,12,12,1.0
2022-08-30,1,mf_20,12,12,1.0
2022-08-30,2,mf_20,12,12,1.0
2022-08-30,3,mf_20,12,12,1.0
2022-08-30,4,mf_20,12,12,1.0
2022-08-31,0,mf_20,12,12,1.0
2022-08-31,1,mf_20,12,12,1.0
2022-08-31,2,mf_20,12,12,1.0
2022-08-31,3,mf_20,12,12,1.0
2022-08-31,4,mf_20,12,12,1.0
2022-09-01,0,mf_20,12,12,1.0
2022-09-01,1,mf_20,12,12,1.0
2022-09-01,2,mf_20,12,12,1.0
2022-09-01,3,mf_20,12,12,1.0
2022-09-01,4,mf_20,12,12,1.0
2022-09-02,0,mf_20,12,12,1.0
2022-09-02,1,mf_20,12,12,1.0
2022-09-02,2,mf_20,12,12,1.0
2022-09-02,3,mf_20,12,12,1.0
2022-09-02,4,mf_20,12,12,1.0
2022-09-05,0,mf_20,12,12,1.0
2022-09-05,1,mf_20,12,12,1.0
2022-09-05,2,mf_20,12,12,1.0
2022-09-05,3,mf_20,12,12,1.0
2022-09-05,4,mf_20,12,12,1.0
2022-09-06,0,mf_20,12,12,1.0
2022-09-06,1,mf_20,12,12,1.0
2022-09-06,2,mf_20,12,12,1.0
2022-09-06,3,mf_20,12,12,1.0
2022-09-06,4,mf_20,12,12,1.0
2022-09-07,0,mf_20,12,12,1.0
2022-09-07,1,mf_20,12,12,1.0
2022-09-07,2,mf_20,12,12,1.0
2022-09-07,3,mf_20,12,12,1.0
2022-09-07,4,mf_20,12,12,1.0
2022-09-08,0,mf_20,12,12,1.0
2022-09-08,1,mf_20,12,12,1.0
2022-09-08,2,mf_20,12,12,1.0
2022-09-08,3,mf_20,12,12,1.0
2022-09-08,4,mf_20,12,12,1.0
2022-09-09,0,mf_20,12,12,1.0
2022-09-09,1,mf_20,12,12,1.0
2022-09-09,2,mf_20,12,12,1.0
2022-09-09,3,mf_20,12,12,1.0
2022-09-09,4,mf_20,12,12,1.0
2022-06-20,0,large_order_mf_20,12,0,0.0
2022-06-20,1,large_order_mf_20,12,0,0.0
2022-06-20,2,large_order_mf_20,12,0,0.0
2022-06-20,3,large_order_mf_20,12,0,0.0
2022-06-20,4,large_order_mf_20,12,0,0.0
2022-06-21,0,large_order_mf_20,12,0,0.0
2022-06-21,1,large_order_mf_20,12,0,0.0
2022-06-21,2,large_order_mf_20,12,0,0.0
2022-06-21,3,large_order_mf_20,12,0,0.0
2022-06-21,4,large_order_mf_20,12,0,0.0
2022-06-22,0,large_order_mf_20,12,0,0.0
2022-06-22,1,large_order_mf_20,12,0,0.0
2022-06-22,2,large_order_mf_20,12,0,0.0
2022-06-22,3,large_order_mf_20,12,0,0.0
2022-06-22,4,large_order_mf_20,12,0,0.0
2022-06-23,0,large_order_mf_20,12,0,0.0
2022-06-23,1,large_order_mf_20,12,0,0.0
2022-06-23,2,large_order_mf_20,12,0,0.0
2022-06-23,3,large_order_mf_20,12,0,0.0
2022-06-23,4,large_order_mf_20,12,0,0.0
2022-06-24,0,large_order_mf_20,12,0,0.0
2022-06-24,1,large_order_mf_20,12,0,0.0
2022-06-24,2,large_order_mf_20,12,0,0.0
2022-06-24,3,large_order_mf_20,12,0,0.0
2022-06-24,4,large_order_mf_20,12,0,0.0
2022-06-27,0,large_order_mf_20,12,0,0.0
2022-06-27,1,large_order_mf_20,12,0,0.0
2022-06-27,2,large_order_mf_20,12,0,0.0
2022-06-27,3,large_order_mf_20,12,0,0.0
2022-06-27,4,large_order_mf_20,12,0,0.0
2022-06-28,0,large_order_mf_20,12,0,0.0
2022-06-28,1,large_order_mf_20,12,0,0.0
2022-06-28,2,large_order_mf_20,12,0,0.0
2022-06-28,3,large_order_mf_20,12,0,0.0
2022-06-28,4,large_order_mf_20,12,0,0.0
2022-06-29,0,large_order_mf_20,12,0,0.0
2022-06-29,1,large_order_mf_20,12,0,0.0
2022-06-29,2,large_order_mf_20,12,0,0.0
2022-06-29,3,large_order_mf_20,12,0,0.0
2022-06-29,4,large_order_mf_20,12,0,0.0
2022-06-30,0,large_order_mf_20,12,0,0.0
2022-06-30,1,large_order_mf_20,12,0,0.0
2022-06-30,2,large_order_mf_20,12,0,0.0
2022-06-30,3,large_order_mf_20,12,0,0.0
2022-06-30,4,large_order_mf_20,12,0,0.0
2022-07-01,0,large_order_mf_20,12,12,1.0
2022-07-01,1,large_order_mf_20,12,12,1.0
2022-07-01,2,large_order_mf_20,12,12,1.0
2022-07-01,3,large_order_mf_20,12,12,1.0
2022-07-01,4,large_order_mf_20,12,12,1.0
2022-07-04,0,large_order_mf_20,12,12,1.0
2022-07-04,1,large_order_mf_20,12,12,1.0
2022-07-04,2,large_order_mf_20,12,12,1.0
2022-07-04,3,large_order_mf_20,12,12,1.0
2022-07-04,4,large_order_mf_20,12,12,1.0
2022-07-05,0,large_order_mf_20,12,12,1.0
2022-07-05,1,large_order_mf_20,12,12,1.0
2022-07-05,2,large_order_mf_20,12,12,1.0
2022-07-05,3,large_order_mf_20,12,12,1.0
2022-07-05,4,large_order_mf_20,12,12,1.0
2022-07-06,0,large_order_mf_20,12,12,1.0
2022-07-06,1,large_order_mf_20,12,12,1.0
2022-07-06,2,large_order_mf_20,12,12,1.0
2022-07-06,3,large_order_mf_20,12,12,1.0
2022-07-06,4,large_order_mf_20,12,12,1.0
2022-07-07,0,large_order_mf_20,12,12,1.0
2022-07-07,1,large_order_mf_20,12,12,1.0
2022-07-07,2,large_order_mf_20,12,12,1.0
2022-07-07,3,large_order_mf_20,12,12,1.0
2022-07-07,4,large_order_mf_20,12,12,1.0
2022-07-08,0,large_order_mf_20,12,12,1.0
2022-07-08,1,large_order_mf_20,12,12,1.0
2022-07-08,2,large_order_mf_20,12,12,1.0
2022-07-08,3,large_order_mf_20,12,12,1.0
2022-07-08,4,large_order_mf_20,12,12,1.0
2022-07-11,0,large_order_mf_20,12,12,1.0
2022-07-11,1,large_order_mf_20,12,12,1.0
2022-07-11,2,large_order_mf_20,12,12,1.0
2022-07-11,3,large_order_mf_20,12,12,1.0
2022-07-11,4,large_order_mf_20,12,12,1.0
2022-07-12,0,large_order_mf_20,12,12,1.0
2022-07-12,1,large_order_mf_20,12,12,1.0
2022-07-12,2,large_order_mf_20,12,12,1.0
2022-07-12,3,large_order_mf_20,12,12,1.0
2022-07-12,4,large_order_mf_20,12,12,1.0
2022-07-13,0,large_order_mf_20,12,12,1.0
2022-07-13,1,large_order_mf_20,12,12,1.0
2022-07-13,2,large_order_mf_20,12,12,1.0
2022-07-13,3,large_order_mf_20,12,12,1.0
2022-07-13,4,large_order_mf_20,12,12,1.0
2022-07-14,0,large_order_mf_20,12,12,1.0
2022-07-14,1,large_order_mf_20,12,12,1.0
2022-07-14,2,large_order_mf_20,12,12,1.0
2022-07-14,3,large_order_mf_20,12,12,1.0
2022-07-14,4,large_order_mf_20,12,12,1.0
2022-07-15,0,large_order_mf_20,12,12,1.0
2022-07-15,1,large_order_mf_20,12,12,1.0
2022-07-15,2,large_order_mf_20,12,12,1.0
2022-07-15,3,large_order_mf_20,12,12,1.0
2022-07-15,4,large_order_mf_20,12,12,1.0
2022-07-18,0,large_order_mf_20,12,12,1.0
2022-07-18,1,large_order_mf_20,12,12,1.0
2022-07-18,2,large_order_mf_20,12,12,1.0
2022-07-18,3,large_order_mf_20,12,12,1.0
2022-07-18,4,large_order_mf_20,12,12,1.0
2022-07-19,0,large_order_mf_20,12,12,1.0
2022-07-19,1,large_order_mf_20,12,12,1.0
2022-07-19,2,large_order_mf_20,12,12,1.0
2022-07-19,3,large_order_mf_20,12,12,1.0
2022-07-19,4,large_order_mf_20,12,12,1.0
2022-07-20,0,large_order_mf_20,12,12,1.0
2022-07-20,1,large_order_mf_20,12,12,1.0
2022-07-20,2,large_order_mf_20,12,12,1.0
2022-07-20,3,large_order_mf_20,12,12,1.0
2022-07-20,4,large_order_mf_20,12,12,1.0
2022-07-21,0,large_order_mf_20,12,12,1.0
2022-07-21,1,large_order_mf_20,12,12,1.0
2022-07-21,2,large_order_mf_20,12,12,1.0
2022-07-21,3,large_order_mf_20,12,12,1.0
2022-07-21,4,large_order_mf_20,12,12,1.0
2022-07-22,0,large_order_mf_20,12,12,1.0
2022-07-22,1,large_order_mf_20,12,12,1.0
2022-07-22,2,large_order_mf_20,12,12,1.0
2022-07-22,3,large_order_mf_20,12,12,1.0
2022-07-22,4,large_order_mf_20,12,12,1.0
2022-07-25,0,large_order_mf_20,12,12,1.0
2022-07-25,1,large_order_mf_20,12,12,1.0
2022-07-25,2,large_order_mf_20,12,12,1.0
2022-07-25,3,large_order_mf_20,12,12,1.0
2022-07-25,4,large_order_mf_20,12,12,1.0
2022-07-26,0,large_order_mf_20,12,12,1.0
2022-07-26,1,large_order_mf_20,12,12,1.0
2022-07-26,2,large_order_mf_20,12,12,1.0
2022-07-26,3,large_order_mf_20,12,12,1.0
2022-07-26,4,large_order_mf_20,12,12,1.0
2022-07-27,0,large_order_mf_20,12,12,1.0
2022-07-27,1,large_order_mf_20,12,12,1.0
2022-07-27,2,large_order_mf_20,12,12,1.0
2022-07-27,3,large_order_mf_20,12,12,1.0
2022-07-27,4,large_order_mf_20,12,12,1.0
2022-07-28,0,large_order_mf_20,12,12,1.0
2022-07-28,1,large_order_mf_20,12,12,1.0
2022-07-28,2,large_order_mf_20,12,12,1.0
2022-07-28,3,large_order_mf_20,12,12,1.0
2022-07-28,4,large_order_mf_20,12,12,1.0
2022-07-29,0,large_order_mf_20,12,12,1.0
2022-07-29,1,large_order_mf_20,12,12,1.0
2022-07-29,2,large_order_mf_20,12,12,1.0
2022-07-29,3,large_order_mf_20,12,12,1.0
2022-07-29,4,large_order_mf_20,12,12,1.0
2022-08-01,0,large_order_mf_20,12,12,1.0
2022-08-01,1,large_order_mf_20,12,12,1.0
2022-08-01,2,large_order_mf_20,12,12,1.0
2022-08-01,3,large_order_mf_20,12,12,1.0
2022-08-01,4,large_order_mf_20,12,12,1.0
2022-08-02,0,large_order_mf_20,12,12,1.0
2022-08-02,1,large_order_mf_20,12,12,1.0
2022-08-02,2,large_order_mf_20,12,12,1.0
2022-08-02,3,large_order_mf_20,12,12,1.0
2022-08-02,4,large_order_mf_20,12,12,1.0
2022-08-03,0,large_order_mf_20,12,12,1.0
2022-08-03,1,large_order_mf_20,12,12,1.0
2022-08-03,2,large_order_mf_20,12,12,1.0
2022-08-03,3,large_order_mf_20,12,12,1.0
2022-08-03,4,large_order_mf_20,12,12,1.0
2022-08-04,0,large_order_mf_20,12,12,1.0
2022-08-04,1,large_order_mf_20,12,12,1.0
2022-08-04,2,large_order_mf_20,12,12,1.0
2022-08-04,3,large_order_mf_20,12,12,1.0
2022-08-04,4,large_order_mf_20,12,12,1.0
2022-08-05,0,large_order_mf_20,12,12,1.0
2022-08-05,1,large_order_mf_20,12,12,1.0
2022-08-05,2,large_order_mf_20,12,12,1.0
2022-08-05,3,large_order_mf_20,12,12,1.0
2022-08-05,4,large_order_mf_20,12,12,1.0
2022-08-08,0,large_order_mf_20,12,12,1.0
2022-08-08,1,large_order_mf_20,12,12,1.0
2022-08-08,2,large_order_mf_20,12,12,1.0
2022-08-08,3,large_order_mf_20,12,12,1.0
2022-08-08,4,large_order_mf_20,12,12,1.0
2022-08-09,0,large_order_mf_20,12,12,1.0
2022-08-09,1,large_order_mf_20,12,12,1.0
2022-08-09,2,large_order_mf_20,12,12,1.0
2022-08-09,3,large_order_mf_20,12,12,1.0
2022-08-09,4,large_order_mf_20,12,12,1.0
2022-08-10,0,large_order_mf_20,12,12,1.0
2022-08-10,1,large_order_mf_20,12,12,1.0
2022-08-10,2,large_order_mf_20,12,12,1.0
2022-08-10,3,large_order_mf_20,12,12,1.0
2022-08-10,4,large_order_mf_20,12,12,1.0
2022-08-11,0,large_order_mf_20,12,12,1.0
2022-08-11,1,large_order_mf_20,12,12,1.0
2022-08-11,2,large_order_mf_20,12,12,1.0
2022-08-11,3,large_order_mf_20,12,12,1.0
2022-08-11,4,large_order_mf_20,12,12,1.0
2022-08-12,0,large_order_mf_20,12,12,1.0
2022-08-12,1,large_order_mf_20,12,12,1.0
2022-08-12,2,large_order_mf_20,12,12,1.0
2022-08-12,3,large_order_mf_20,12,12,1.0
2022-08-12,4,large_order_mf_20,12,12,1.0
2022-08-15,0,large_order_mf_20,12,12,1.0
2022-08-15,1,large_order_mf_20,12,12,1.0
2022-08-15,2,large_order_mf_20,12,12,1.0
2022-08-15,3,large_order_mf_20,12,12,1.0
2022-08-15,4,large_order_mf_20,12,12,1.0
2022-08-16,0,large_order_mf_20,12,12,1.0
2022-08-16,1,large_order_mf_20,12,12,1.0
2022-08-16,2,large_order_mf_20,12,12,1.0
2022-08-16,3,large_order_mf_20,12,12,1.0
2022-08-16,4,large_order_mf_20,12,12,1.0
2022-08-17,0,large_order_mf_20,12,12,1.0
2022-08-17,1,large_order_mf_20,12,12,1.0
2022-08-17,2,large_order_mf_20,12,12,1.0
2022-08-17,3,large_order_mf_20,12,12,1.0
2022-08-17,4,large_order_mf_20,12,12,1.0
2022-08-18,0,large_order_mf_20,12,12,1.0
2022-08-18,1,large_order_mf_20,12,12,1.0
2022-08-18,2,large_order_mf_20,12,12,1.0
2022-08-18,3,large_order_mf_20,12,12,1.0
2022-08-18,4,large_order_mf_20,12,12,1.0
2022-08-19,0,large_order_mf_20,12,12,1.0
2022-08-19,1,large_order_mf_20,12,12,1.0
2022-08-19,2,large_order_mf_20,12,12,1.0
2022-08-19,3,large_order_mf_20,12,12,1.0
2022-08-19,4,large_order_mf_20,12,12,1.0
2022-08-22,0,large_order_mf_20,12,12,1.0
2022-08-22,1,large_order_mf_20,12,12,1.0
2022-08-22,2,large_order_mf_20,12,12,1.0
2022-08-22,3,large_order_mf_20,12,12,1.0
2022-08-22,4,large_order_mf_20,12,12,1.0
2022-08-23,0,large_order_mf_20,12,12,1.0
2022-08-23,1,large_order_mf_20,12,12,1.0
2022-08-23,2,large_order_mf_20,12,12,1.0
2022-08-23,3,large_order_mf_20,12,12,1.0
2022-08-23,4,large_order_mf_20,12,12,1.0
2022-08-24,0,large_order_mf_20,12,12,1.0
2022-08-24,1,large_order_mf_20,12,12,1.0
2022-08-24,2,large_order_mf_20,12,12,1.0
2022-08-24,3,large_order_mf_20,12,12,1.0
2022-08-24,4,large_order_mf_20,12,12,1.0
2022-08-25,0,large_order_mf_20,12,12,1.0
2022-08-25,1,large_order_mf_20,12,12,1.0
2022-08-25,2,large_order_mf_20,12,12,1.0
2022-08-25,3,large_order_mf_20,12,12,1.0
2022-08-25,4,large_order_mf_20,12,12,1.0
2022-08-26,0,large_order_mf_20,12,12,1.0
2022-08-26,1,large_order_mf_20,12,12,1.0
2022-08-26,2,large_order_mf_20,12,12,1.0
2022-08-26,3,large_order_mf_20,12,12,1.0
2022-08-26,4,large_order_mf_20,12,12,1.0
2022-08-29,0,large_order_mf_20,12,12,1.0
2022-08-29,1,large_order_mf_20,12,12,1.0
2022-08-29,2,large_order_mf_20,12,12,1.0
2022-08-29,3,large_order_mf_20,12,12,1.0
2022-08-29,4,large_order_mf_20,12,12,1.0
2022-08-30,0,large_order_mf_20,12,12,1.0
2022-08-30,1,large_order_mf_20,12,12,1.0
2022-08-30,2,large_order_mf_20,12,12,1.0
2022-08-30,3,large_order_mf_20,12,12,1.0
2022-08-30,4,large_order_mf_20,12,12,1.0
2022-08-31,0,large_order_mf_20,12,12,1.0
2022-08-31,1,large_order_mf_20,12,12,1.0
2022-08-31,2,large_order_mf_20,12,12,1.0
2022-08-31,3,large_order_mf_20,12,12,1.0
2022-08-31,4,large_order_mf_20,12,12,1.0
2022-09-01,0,large_order_mf_20,12,12,1.0
2022-09-01,1,large_order_mf_20,12,12,1.0
2022-09-01,2,large_order_mf_20,12,12,1.0
2022-09-01,3,large_order_mf_20,12,12,1.0
2022-09-01,4,large_order_mf_20,12,12,1.0
2022-09-02,0,large_order_mf_20,12,12,1.0
2022-09-02,1,large_order_mf_20,12,12,1.0
2022-09-02,2,large_order_mf_20,12,12,1.0
2022-09-02,3,large_order_mf_20,12,12,1.0
2022-09-02,4,large_order_mf_20,12,12,1.0
2022-09-05,0,large_order_mf_20,12,12,1.0
2022-09-05,1,large_order_mf_20,12,12,1.0
2022-09-05,2,large_order_mf_20,12,12,1.0
2022-09-05,3,large_order_mf_20,12,12,1.0
2022-09-05,4,large_order_mf_20,12,12,1.0
2022-09-06,0,large_order_mf_20,12,12,1.0
2022-09-06,1,large_order_mf_20,12,12,1.0
2022-09-06,2,large_order_mf_20,12,12,1.0
2022-09-06,3,large_order_mf_20,12,12,1.0
2022-09-06,4,large_order_mf_20,12,12,1.0
2022-09-07,0,large_order_mf_20,12,12,1.0
2022-09-07,1,large_order_mf_20,12,12,1.0
2022-09-07,2,large_order_mf_20,12,12,1.0
2022-09-07,3,large_order_mf_20,12,12,1.0
2022-09-07,4,large_order_mf_20,12,12,1.0
2022-09-08,0,large_order_mf_20,12,12,1.0
2022-09-08,1,large_order_mf_20,12,12,1.0
2022-09-08,2,large_order_mf_20,12,12,1.0
2022-09-08,3,large_order_mf_20,12,12,1.0
2022-09-08,4,large_order_mf_20,12,12,1.0
2022-09-09,0,large_order_mf_20,12,12,1.0
2022-09-09,1,large_order_mf_20,12,12,1.0
2022-09-09,2,large_order_mf_20,12,12,1.0
2022-09-09,3,large_order_mf_20,12,12,1.0
2022-09-09,4,large_order_mf_20,12,12,1.0
2022-06-20,0,revenue_yoy,12,12,1.0
2022-06-20,1,revenue_yoy,12,12,1.0
2022-06-20,2,revenue_yoy,12,12,1.0
2022-06-20,3,revenue_yoy,12,12,1.0
2022-06-20,4,revenue_yoy,12,12,1.0
2022-06-21,0,revenue_yoy,12,12,1.0
2022-06-21,1,revenue_yoy,12,12,1.0
2022-06-21,2,revenue_yoy,12,12,1.0
2022-06-21,3,revenue_yoy,12,12,1.0
2022-06-21,4,revenue_yoy,12,12,1.0
2022-06-22,0,revenue_yoy,12,12,1.0
2022-06-22,1,revenue_yoy,12,12,1.0
